author,title,pages,year,booktitle,ee,crossref,url,genre
"['Aigerim Issabayeva', 'Ariadi Nugroho', 'Joost Visser 0001']",Issue handling performance in proprietary software projects.,['209-212'],2012,MSR,"['https://doi.org/10.1109/MSR.2012.6224282', 'http://doi.ieeecomputersociety.org/10.1109/MSR.2012.6224282', 'http://dl.acm.org/citation.cfm?id=2664478']",['conf/msr/2012'],['db/conf/msr/msr2012.html#IssabayevaNV12'],inproceedings
"['Sunghun Kim 0001', 'E. James Whitehead Jr.', 'Jennifer Bevan']",Analysis of signature change patterns.,,2005,MSR,['https://doi.org/10.1145/1083142.1083154'],['conf/msr/2005'],['db/conf/msr/msr2005.html#KimWB05'],inproceedings
['Hongyu Zhang 0002'],An initial study of the growth of eclipse defects.,['141-144'],2008,MSR,['https://doi.org/10.1145/1370750.1370785'],['conf/msr/2008'],['db/conf/msr/msr2008.html#Zhang08'],inproceedings
"['Eddie Antonio Santos', 'Abram Hindle']",Judging a commit by its cover: correlating commit message entropy with build status on travis-CI.,['504-507'],2016,MSR,['https://doi.org/10.1145/2901739.2903493'],['conf/msr/2016'],['db/conf/msr/msr2016.html#SantosH16'],inproceedings
"['Shahed Zaman', 'Bram Adams', 'Ahmed E. Hassan']",A qualitative study on performance bugs.,['199-208'],2012,MSR,"['https://doi.org/10.1109/MSR.2012.6224281', 'http://doi.ieeecomputersociety.org/10.1109/MSR.2012.6224281', 'http://dl.acm.org/citation.cfm?id=2664477']",['conf/msr/2012'],['db/conf/msr/msr2012.html#ZamanAH12'],inproceedings
"['Tse-Hsun Chen', 'Weiyi Shang', 'Jinqiu Yang 0001', 'Ahmed E. Hassan', 'Michael W. Godfrey', 'Mohamed N. Nasser', 'Parminder Flora']",An empirical study on the practice of maintaining object-relational mapping code in Java systems.,['165-176'],2016,MSR,['https://doi.org/10.1145/2901739.2901758'],['conf/msr/2016'],['db/conf/msr/msr2016.html#ChenSYHGNF16'],inproceedings
"['Mircea Lungu', 'Jacopo Malnati', 'Michele Lanza']",Visualizing Gnome with the Small Project Observatory.,['103-106'],2009,MSR,"['https://doi.org/10.1109/MSR.2009.5069487', 'http://doi.ieeecomputersociety.org/10.1109/MSR.2009.5069487']",['conf/msr/2009'],['db/conf/msr/msr2009.html#LunguML09'],inproceedings
"['Irving Muller Rodrigues', 'Daniel Aloise', 'Eraldo Rezende Fernandes', 'Michel Dagenais']",A Soft Alignment Model for Bug Deduplication.,['43-53'],2020,MSR,['https://doi.org/10.1145/3379597.3387470'],['conf/msr/2020'],['db/conf/msr/msr2020.html#RodriguesAFD20'],inproceedings
"['Yusuke Sasaki', 'Tetsuo Yamamoto', 'Yasuhiro Hayase', 'Katsuro Inoue']",Finding file clones in FreeBSD Ports Collection.,['102-105'],2010,MSR,"['https://doi.org/10.1109/MSR.2010.5463293', 'http://doi.ieeecomputersociety.org/10.1109/MSR.2010.5463293']",['conf/msr/2010'],['db/conf/msr/msr2010.html#SasakiYHI10'],inproceedings
"['Adithya Raghuraman', 'Truong Ho-Quang', 'Michel R. V. Chaudron', 'Alexander Serebrenik', 'Bogdan Vasilescu']",Does UML modeling associate with lower defect proneness?: a preliminary empirical investigation.,['101-104'],2019,MSR,"['https://doi.org/10.1109/MSR.2019.00024', 'https://dl.acm.org/citation.cfm?id=3341900']",['conf/msr/2019'],['db/conf/msr/msr2019.html#RaghuramanHCSV19'],inproceedings
"['Yulin Xu', 'Minghui Zhou']",A multi-level dataset of linux kernel patchwork.,['54-57'],2018,MSR,"['https://doi.org/10.1145/3196398.3196475', 'http://ieeexplore.ieee.org/document/8595178']",['conf/msr/2018'],['db/conf/msr/msr2018.html#XuZ18'],inproceedings
"['Alireza Joonbakhsh', 'Ashkan Sami']",Mining and extraction of personal software process measures through IDE interaction logs.,['78-81'],2018,MSR,"['https://doi.org/10.1145/3196398.3196462', 'http://ieeexplore.ieee.org/document/8595184']",['conf/msr/2018'],['db/conf/msr/msr2018.html#JoonbakhshS18'],inproceedings
"['Andrea Capiluppi', 'Alexander Serebrenik', 'Ahmmad Youssef']",Developing an h-index for OSS developers.,['251-254'],2012,MSR,"['https://doi.org/10.1109/MSR.2012.6224288', 'http://doi.ieeecomputersociety.org/10.1109/MSR.2012.6224288', 'http://dl.acm.org/citation.cfm?id=2664484']",['conf/msr/2012'],['db/conf/msr/msr2012.html#CapiluppiSY12'],inproceedings
"['Ying Liu', 'Eleni Stroulia', 'Kenny Wong', 'Daniel M. Germán']",Using CVS Historical Information to Understand How Students Develop Software.,['32-36'],2004,MSR,,['conf/msr/2004'],['db/conf/msr/msr2004.html#LiuSWG04'],inproceedings
"['Alejandro Corbellini', 'Daniela Godoy', 'Cristian Mateos', 'Alejandro Zunino', 'Ignacio Lizarralde']",Mining social web service repositories for social relationships to aid service discovery.,['75-79'],2017,MSR,"['https://doi.org/10.1109/MSR.2017.16', 'http://doi.ieeecomputersociety.org/10.1109/MSR.2017.16', 'http://dl.acm.org/citation.cfm?id=3104200']",['conf/msr/2017'],['db/conf/msr/msr2017.html#CorbelliniGMZL17'],inproceedings
"['Jens Meinicke', 'Juan Hoyos', 'Bogdan Vasilescu', 'Christian Kästner']",Capture the Feature Flag: Detecting Feature Flags in Open-Source.,['169-173'],2020,MSR,['https://doi.org/10.1145/3379597.3387463'],['conf/msr/2020'],['db/conf/msr/msr2020.html#MeinickeHVK20'],inproceedings
"['Jyoti Sheoran', 'Kelly Blincoe', 'Eirini Kalliamvakou', 'Daniela E. Damian', 'Jordan Ell']","Understanding ""watchers"" on GitHub.",['336-339'],2014,MSR,"['https://doi.org/10.1145/2597073.2597114', 'https://www.wikidata.org/entity/Q58217522']",['conf/msr/2014'],['db/conf/msr/msr2014.html#SheoranBKDE14'],inproceedings
"['Gregory Burlet', 'Abram Hindle']",An Empirical Study of End-User Programmers in the Computer Music Community.,['292-302'],2015,MSR,"['https://doi.org/10.1109/MSR.2015.34', 'http://doi.ieeecomputersociety.org/10.1109/MSR.2015.34', 'http://dl.acm.org/citation.cfm?id=2820554']",['conf/msr/2015'],['db/conf/msr/msr2015.html#BurletH15'],inproceedings
"['Eirini Kalliamvakou', 'Georgios Gousios', 'Kelly Blincoe', 'Leif Singer', 'Daniel M. Germán', 'Daniela E. Damian']",The promises and perils of mining GitHub.,['92-101'],2014,MSR,"['https://doi.org/10.1145/2597073.2597074', 'https://www.wikidata.org/entity/Q58217520']",['conf/msr/2014'],['db/conf/msr/msr2014.html#KalliamvakouGBSGD14'],inproceedings
"['Stephan Brandauer', 'Tobias Wrigstad']",Spencer: interactive heap analysis for the masses.,['113-123'],2017,MSR,"['https://doi.org/10.1109/MSR.2017.35', 'http://doi.ieeecomputersociety.org/10.1109/MSR.2017.35', 'http://dl.acm.org/citation.cfm?id=3104204']",['conf/msr/2017'],['db/conf/msr/msr2017.html#BrandauerW17'],inproceedings
"['Erik van der Veen', 'Georgios Gousios', 'Andy Zaidman']",Automatically Prioritizing Pull Requests.,['357-361'],2015,MSR,"['https://doi.org/10.1109/MSR.2015.40', 'http://doi.ieeecomputersociety.org/10.1109/MSR.2015.40', 'http://dl.acm.org/citation.cfm?id=2820562']",['conf/msr/2015'],['db/conf/msr/msr2015.html#VeenGZ15'],inproceedings
"['Masao Ohira', 'Reishi Yokomori', 'Makoto Sakai', 'Ken-ichi Matsumoto', 'Katsuro Inoue', 'Koji Torii']",Empirical Project Monitor: A Tool for Mining Multiple Project Data.,['42-46'],2004,MSR,,['conf/msr/2004'],['db/conf/msr/msr2004.html#OhiraYSMIT04'],inproceedings
"['Takashi Ishio', 'Raula Gaikovina Kula', 'Tetsuya Kanda 0001', 'Daniel M. Germán', 'Katsuro Inoue']",Software ingredients: detection of third-party component reuse in Java software release.,['339-350'],2016,MSR,['https://doi.org/10.1145/2901739.2901773'],['conf/msr/2016'],['db/conf/msr/msr2016.html#IshioKKGI16'],inproceedings
"['Pamela Bhattacharya', 'Iulian Neamtiu']",Bug-fix time prediction models: can we do better?,['207-210'],2011,MSR,['https://doi.org/10.1145/1985441.1985472'],['conf/msr/2011'],['db/conf/msr/msr2011.html#BhattacharyaN11'],inproceedings
"['Lucas Nussbaum', 'Stefano Zacchiroli']",The Ultimate Debian Database: Consolidating bazaar metadata for Quality Assurance and data mining.,['52-61'],2010,MSR,"['https://doi.org/10.1109/MSR.2010.5463277', 'http://doi.ieeecomputersociety.org/10.1109/MSR.2010.5463277', 'https://www.wikidata.org/entity/Q56901878']",['conf/msr/2010'],['db/conf/msr/msr2010.html#NussbaumZ10'],inproceedings
"['Jaime Spacco', 'Jaymie Strecker', 'David Hovemeyer', 'William Pugh']",Software repository mining with Marmoset: an automated programming project snapshot and testing system.,,2005,MSR,['https://doi.org/10.1145/1083142.1083149'],['conf/msr/2005'],['db/conf/msr/msr2005.html#SpaccoSHP05'],inproceedings
"['Lingfeng Bao', 'Zhenchang Xing', 'Xin Xia 0001', 'David Lo 0001', 'Shanping Li']",Who will leave the company?: a large-scale industry study of developer turnover by mining monthly work report.,['170-181'],2017,MSR,"['https://doi.org/10.1109/MSR.2017.58', 'http://doi.ieeecomputersociety.org/10.1109/MSR.2017.58', 'http://dl.acm.org/citation.cfm?id=3104210']",['conf/msr/2017'],['db/conf/msr/msr2017.html#BaoXXLL17'],inproceedings
"['Alessandro Murgia', 'Parastou Tourani', 'Bram Adams', 'Marco Ortu']",Do developers feel emotions? an exploratory analysis of emotions in software artifacts.,['262-271'],2014,MSR,['https://doi.org/10.1145/2597073.2597086'],['conf/msr/2014'],['db/conf/msr/msr2014.html#MurgiaTAO14'],inproceedings
"['Parisa Moslehi', 'Bram Adams', 'Juergen Rilling']",Feature location using crowd-based screencasts.,['192-202'],2018,MSR,"['https://doi.org/10.1145/3196398.3196439', 'http://ieeexplore.ieee.org/document/8595202']",['conf/msr/2018'],['db/conf/msr/msr2018.html#MoslehiAR18'],inproceedings
"['András Kicsi', 'László Vidács', 'Tibor Gyimóthy']",TestRoutes: A Manually Curated Method Level Dataset for Test-to-Code Traceability.,['593-597'],2020,MSR,['https://doi.org/10.1145/3379597.3387488'],['conf/msr/2020'],['db/conf/msr/msr2020.html#KicsiVG20'],inproceedings
"['Mario Linares Vásquez', 'Gabriele Bavota', 'Carlos Bernal-Cárdenas', 'Rocco Oliveto', 'Massimiliano Di Penta', 'Denys Poshyvanyk']",Mining energy-greedy API usage patterns in Android apps: an empirical study.,['2-11'],2014,MSR,['https://doi.org/10.1145/2597073.2597085'],['conf/msr/2014'],['db/conf/msr/msr2014.html#VasquezBBOPP14'],inproceedings
"['Tim Molderez', 'Reinout Stevens', 'Coen De Roover']",Mining change histories for unknown systematic edits.,['248-256'],2017,MSR,"['https://doi.org/10.1109/MSR.2017.12', 'http://doi.ieeecomputersociety.org/10.1109/MSR.2017.12', 'http://dl.acm.org/citation.cfm?id=3104221']",['conf/msr/2017'],['db/conf/msr/msr2017.html#MolderezSR17'],inproceedings
"['Alexandre Decan', 'Tom Mens', 'Eleni Constantinou']",On the impact of security vulnerabilities in the npm package dependency network.,['181-191'],2018,MSR,"['https://doi.org/10.1145/3196398.3196401', 'http://ieeexplore.ieee.org/document/8595201']",['conf/msr/2018'],['db/conf/msr/msr2018.html#DecanMC18'],inproceedings
"['Sebastian Baltes', 'Christoph Treude', 'Stephan Diehl 0001']","SOTorrent: studying the origin, evolution, and usage of stack overflow code snippets.",['191-194'],2019,MSR,"['https://doi.org/10.1109/MSR.2019.00038', 'https://dl.acm.org/citation.cfm?id=3341917']",['conf/msr/2019'],['db/conf/msr/msr2019.html#BaltesT019'],inproceedings
"['William J. Martin', 'Mark Harman', 'Yue Jia 0001', 'Federica Sarro', 'Yuanyuan Zhang 0003']",The App Sampling Problem for App Store Mining.,['123-133'],2015,MSR,"['https://doi.org/10.1109/MSR.2015.19', 'http://doi.ieeecomputersociety.org/10.1109/MSR.2015.19', 'http://dl.acm.org/citation.cfm?id=2820535']",['conf/msr/2015'],['db/conf/msr/msr2015.html#MartinHJSZ15'],inproceedings
"['Vibha Singhal Sinha', 'Diptikalyan Saha', 'Pankaj Dhoolia', 'Rohan Padhye', 'Senthil Mani']",Detecting and Mitigating Secret-Key Leaks in Source Code Repositories.,['396-400'],2015,MSR,"['https://doi.org/10.1109/MSR.2015.48', 'http://doi.ieeecomputersociety.org/10.1109/MSR.2015.48', 'http://dl.acm.org/citation.cfm?id=2820570']",['conf/msr/2015'],['db/conf/msr/msr2015.html#SinhaSDPM15'],inproceedings
"['Sebastian Proksch', 'Sven Amann', 'Sarah Nadi', 'Mira Mezini']",A dataset of simplified syntax trees for C#.,['476-479'],2016,MSR,['https://doi.org/10.1145/2901739.2903507'],['conf/msr/2016'],['db/conf/msr/msr2016.html#ProkschANM16'],inproceedings
"['Md Rakibul Islam 0002', 'Minhaz F. Zibran']",Leveraging automated sentiment analysis in software engineering.,['203-214'],2017,MSR,"['https://doi.org/10.1109/MSR.2017.9', 'http://doi.ieeecomputersociety.org/10.1109/MSR.2017.9', 'http://dl.acm.org/citation.cfm?id=3104215']",['conf/msr/2017'],['db/conf/msr/msr2017.html#IslamZ17'],inproceedings
"['Sven Amann', 'Sarah Nadi', 'Hoan Anh Nguyen', 'Tien N. Nguyen', 'Mira Mezini']",MUBench: a benchmark for API-misuse detectors.,['464-467'],2016,MSR,['https://doi.org/10.1145/2901739.2903506'],['conf/msr/2016'],['db/conf/msr/msr2016.html#AmannNNNM16'],inproceedings
"['Peter C. Rigby', 'Ahmed E. Hassan']",What Can OSS Mailing Lists Tell Us? A Preliminary Psychometric Text Analysis of the Apache Developer Mailing List.,['23'],2007,MSR,"['https://doi.org/10.1109/MSR.2007.35', 'http://doi.ieeecomputersociety.org/10.1109/MSR.2007.35', 'http://dl.acm.org/citation.cfm?id=1269037']",['conf/msr/2007'],['db/conf/msr/msr2007.html#RigbyH07'],inproceedings
"['Wei Hu', 'Dan Han', 'Abram Hindle', 'Kenny Wong']",The build dependency perspective of Android's concrete architecture.,['128-131'],2012,MSR,"['https://doi.org/10.1109/MSR.2012.6224270', 'http://doi.ieeecomputersociety.org/10.1109/MSR.2012.6224270', 'http://dl.acm.org/citation.cfm?id=2664466']",['conf/msr/2012'],['db/conf/msr/msr2012.html#HuHHW12'],inproceedings
"['Mohammad Masudur Rahman 0001', 'Chanchal K. Roy', 'Raula G. Kula']",Predicting usefulness of code review comments using textual features and developer experience.,['215-226'],2017,MSR,"['https://doi.org/10.1109/MSR.2017.17', 'http://doi.ieeecomputersociety.org/10.1109/MSR.2017.17', 'http://dl.acm.org/citation.cfm?id=3104216']",['conf/msr/2017'],['db/conf/msr/msr2017.html#RahmanRK17'],inproceedings
"['Laleh Mousavi Eshkevari', 'Venera Arnaoudova', 'Massimiliano Di Penta', 'Rocco Oliveto', 'Yann-Gaël Guéhéneuc', 'Giuliano Antoniol']",An exploratory study of identifier renamings.,['33-42'],2011,MSR,['https://doi.org/10.1145/1985441.1985449'],['conf/msr/2011'],['db/conf/msr/msr2011.html#EshkevariAPOGA11'],inproceedings
"['Antonios Gkortzis', 'Dimitris Mitropoulos', 'Diomidis Spinellis']",VulinOSS: a dataset of security vulnerabilities in open-source systems.,['18-21'],2018,MSR,"['https://doi.org/10.1145/3196398.3196454', 'http://ieeexplore.ieee.org/document/8595169']",['conf/msr/2018'],['db/conf/msr/msr2018.html#GkortzisMS18'],inproceedings
"['Masateru Tsunoda', 'Koji Toda', 'Kyohei Fushida', 'Yasutaka Kamei', 'Meiyappan Nagappan', 'Naoyasu Ubayashi']",Revisiting software development effort estimation based on early phase development activities.,['429-438'],2013,MSR,"['https://doi.org/10.1109/MSR.2013.6624059', 'http://doi.ieeecomputersociety.org/10.1109/MSR.2013.6624059', 'http://dl.acm.org/citation.cfm?id=2487163']",['conf/msr/2013'],['db/conf/msr/msr2013.html#TsunodaTFKNU13'],inproceedings
"['Qi Luo', 'Denys Poshyvanyk', 'Mark Grechanik']",Mining performance regression inducing code changes in evolving software.,['25-36'],2016,MSR,['https://doi.org/10.1145/2901739.2901765'],['conf/msr/2016'],['db/conf/msr/msr2016.html#LuoPG16'],inproceedings
"['Gregorio Robles', 'Jesús M. González-Barahona', 'Rishab Aiyer Ghosh']",GluTheos: Automating the Retrieval and Analysis of Data from Publicly Available Software Repositories.,['28-31'],2004,MSR,,['conf/msr/2004'],['db/conf/msr/msr2004.html#RoblesGG04'],inproceedings
"['Pavneet Singh Kochhar', 'Tien-Duy B. Le', 'David Lo 0001']","It's not a bug, it's a feature: does misclassification affect bug localization?",['296-299'],2014,MSR,['https://doi.org/10.1145/2597073.2597105'],['conf/msr/2014'],['db/conf/msr/msr2014.html#KochharLL14'],inproceedings
"['Lech Madeyski', 'Marcin Kawalerowicz']",Continuous defect prediction: the idea and a related dataset.,['515-518'],2017,MSR,"['https://doi.org/10.1109/MSR.2017.46', 'http://doi.ieeecomputersociety.org/10.1109/MSR.2017.46', 'http://dl.acm.org/citation.cfm?id=3104260']",['conf/msr/2017'],['db/conf/msr/msr2017.html#MadeyskiK17'],inproceedings
"['Pete Rotella', 'Sunita Chulani']",Implementing quality metrics and goals at the corporate level.,['113-122'],2011,MSR,['https://doi.org/10.1145/1985441.1985459'],['conf/msr/2011'],['db/conf/msr/msr2011.html#RotellaC11'],inproceedings
"['Tse-Hsun Chen', 'Meiyappan Nagappan', 'Emad Shihab', 'Ahmed E. Hassan']",An empirical study of dormant bugs.,['82-91'],2014,MSR,['https://doi.org/10.1145/2597073.2597108'],['conf/msr/2014'],['db/conf/msr/msr2014.html#ChenNSH14'],inproceedings
"['Luca Pascarella', 'Alberto Bacchelli']",Classifying code comments in Java open-source software systems.,['227-237'],2017,MSR,"['https://doi.org/10.1109/MSR.2017.63', 'http://doi.ieeecomputersociety.org/10.1109/MSR.2017.63', 'http://dl.acm.org/citation.cfm?id=3104217']",['conf/msr/2017'],['db/conf/msr/msr2017.html#PascarellaB17'],inproceedings
"['Mouna Abidi', 'Moses Openja', 'Foutse Khomh']",Multi-language Design Smells: A Backstage Perspective.,['615-618'],2020,MSR,['https://doi.org/10.1145/3379597.3387508'],['conf/msr/2020'],['db/conf/msr/msr2020.html#AbidiOK20'],inproceedings
"['Armijn Hemel', 'Karl Trygve Kalleberg', 'Rob Vermaas', 'Eelco Dolstra']",Finding software license violations through binary code clone detection.,['63-72'],2011,MSR,['https://doi.org/10.1145/1985441.1985453'],['conf/msr/2011'],['db/conf/msr/msr2011.html#HemelKVD11'],inproceedings
"['Ariadi Nugroho', 'Michel R. V. Chaudron', 'Erik Arisholm']",Assessing UML design metrics for predicting fault-prone classes in a Java system.,['21-30'],2010,MSR,"['https://doi.org/10.1109/MSR.2010.5463285', 'http://doi.ieeecomputersociety.org/10.1109/MSR.2010.5463285']",['conf/msr/2010'],['db/conf/msr/msr2010.html#NugrohoCA10'],inproceedings
"['Gerardo Orellana', 'Gulsher Laghari', 'Alessandro Murgia', 'Serge Demeyer']",On the differences between unit and integration testing in the travistorrent dataset.,['451-454'],2017,MSR,"['https://doi.org/10.1109/MSR.2017.25', 'http://doi.ieeecomputersociety.org/10.1109/MSR.2017.25', 'http://dl.acm.org/citation.cfm?id=3104243']",['conf/msr/2017'],['db/conf/msr/msr2017.html#OrellanaLMD17'],inproceedings
"['Marco Ortu', 'Bram Adams', 'Giuseppe Destefanis', 'Parastou Tourani', 'Michele Marchesi', 'Roberto Tonelli']",Are Bullies More Productive? Empirical Study of Affectiveness vs. Issue Fixing Time.,['303-313'],2015,MSR,"['https://doi.org/10.1109/MSR.2015.35', 'http://doi.ieeecomputersociety.org/10.1109/MSR.2015.35', 'http://dl.acm.org/citation.cfm?id=2820555']",['conf/msr/2015'],['db/conf/msr/msr2015.html#OrtuADTMT15'],inproceedings
"['Meiyappan Nagappan', 'Mladen A. Vouk']",Abstracting log lines to log event types for mining software system logs.,['114-117'],2010,MSR,"['https://doi.org/10.1109/MSR.2010.5463281', 'http://doi.ieeecomputersociety.org/10.1109/MSR.2010.5463281']",['conf/msr/2010'],['db/conf/msr/msr2010.html#NagappanV10'],inproceedings
"['Sunghun Kim 0001', 'Kai Pan', 'E. James Whitehead Jr.']",Micro pattern evolution.,['40-46'],2006,MSR,['https://doi.org/10.1145/1137983.1137995'],['conf/msr/2006'],['db/conf/msr/msr2006.html#KimPW06'],inproceedings
